base_sigungu_code,base_sigungu_name,base_sido_name,neighbor_sigungu_code,neighbor_sigungu_name,neighbor_sido_name,adjacency_type,touches,centroid_distance_km
11010,종로구,서울특별시,11080,성북구,서울특별시,border_touch,True,3.744
11010,종로구,서울특별시,11130,서대문구,서울특별시,border_touch,True,3.876
11010,종로구,서울특별시,11020,중구,서울특별시,border_touch,True,4.194
11010,종로구,서울특별시,11120,은평구,서울특별시,border_touch,True,5.194
11010,종로구,서울특별시,11060,동대문구,서울특별시,border_touch,True,6.995
11010,종로구,서울특별시,11040,성동구,서울특별시,buffer_intersects,False,7.442
11010,종로구,서울특별시,31101,고양시 덕양구,경기도,border_touch,True,11.022
11020,중구,서울특별시,11030,용산구,서울특별시,border_touch,True,3.491
11020,중구,서울특별시,11040,성동구,서울특별시,border_touch,True,4.113
11020,중구,서울특별시,11010,종로구,서울특별시,border_touch,True,4.194
11020,중구,서울특별시,11130,서대문구,서울특별시,border_touch,True,5.389
11020,중구,서울특별시,11060,동대문구,서울특별시,border_touch,True,5.745
11020,중구,서울특별시,11140,마포구,서울특별시,border_touch,True,7.742
11030,용산구,서울특별시,11020,중구,서울특별시,border_touch,True,3.491
11030,용산구,서울특별시,11200,동작구,서울특별시,border_touch,True,4.383
11030,용산구,서울특별시,11040,성동구,서울특별시,border_touch,True,5.825
11030,용산구,서울특별시,11190,영등포구,서울특별시,border_touch,True,6.243
11030,용산구,서울특별시,11140,마포구,서울특별시,border_touch,True,7.048
11030,용산구,서울특별시,11220,서초구,서울특별시,border_touch,True,7.88
11030,용산구,서울특별시,11230,강남구,서울특별시,border_touch,True,8.29
11040,성동구,서울특별시,11060,동대문구,서울특별시,border_touch,True,3.648
11040,성동구,서울특별시,11050,광진구,서울특별시,border_touch,True,3.977
11040,성동구,서울특별시,11020,중구,서울특별시,border_touch,True,4.113
11040,성동구,서울특별시,11030,용산구,서울특별시,border_touch,True,5.825
11040,성동구,서울특별시,11230,강남구,서울특별시,border_touch,True,6.336
11040,성동구,서울특별시,11010,종로구,서울특별시,buffer_intersects,False,7.442
11050,광진구,서울특별시,11040,성동구,서울특별시,border_touch,True,3.977
11050,광진구,서울특별시,11060,동대문구,서울특별시,border_touch,True,4.771
11050,광진구,서울특별시,11240,송파구,서울특별시,border_touch,True,5.255
11050,광진구,서울특별시,11250,강동구,서울특별시,border_touch,True,5.428
11050,광진구,서울특별시,11070,중랑구,서울특별시,border_touch,True,5.704
11050,광진구,서울특별시,11230,강남구,서울특별시,border_touch,True,5.907
11050,광진구,서울특별시,31120,구리시,경기도,border_touch,True,7.072
11060,동대문구,서울특별시,11040,성동구,서울특별시,border_touch,True,3.648
11060,동대문구,서울특별시,11070,중랑구,서울특별시,border_touch,True,3.786
11060,동대문구,서울특별시,11080,성북구,서울특별시,border_touch,True,4.217
11060,동대문구,서울특별시,11050,광진구,서울특별시,border_touch,True,4.771
11060,동대문구,서울특별시,11020,중구,서울특별시,border_touch,True,5.745
11060,동대문구,서울특별시,11010,종로구,서울특별시,border_touch,True,6.995
11070,중랑구,서울특별시,31120,구리시,경기도,border_touch,True,3.387
11070,중랑구,서울특별시,11060,동대문구,서울특별시,border_touch,True,3.786
11070,중랑구,서울특별시,11050,광진구,서울특별시,border_touch,True,5.704
11070,중랑구,서울특별시,11110,노원구,서울특별시,border_touch,True,6.268
11070,중랑구,서울특별시,11080,성북구,서울특별시,border_touch,True,6.71
11080,성북구,서울특별시,11010,종로구,서울특별시,border_touch,True,3.744
11080,성북구,서울특별시,11060,동대문구,서울특별시,border_touch,True,4.217
11080,성북구,서울특별시,11090,강북구,서울특별시,border_touch,True,4.226
11080,성북구,서울특별시,11070,중랑구,서울특별시,border_touch,True,6.71
11080,성북구,서울특별시,11110,노원구,서울특별시,border_touch,True,7.262
11080,성북구,서울특별시,31101,고양시 덕양구,경기도,border_touch,True,13.456
11090,강북구,서울특별시,11100,도봉구,서울특별시,border_touch,True,3.403
11090,강북구,서울특별시,11080,성북구,서울특별시,border_touch,True,4.226
11090,강북구,서울특별시,11110,노원구,서울특별시,border_touch,True,5.722
11090,강북구,서울특별시,31101,고양시 덕양구,경기도,border_touch,True,11.774
11090,강북구,서울특별시,31260,양주시,경기도,border_touch,True,18.35
11100,도봉구,서울특별시,11090,강북구,서울특별시,border_touch,True,3.403
11100,도봉구,서울특별시,11110,노원구,서울특별시,border_touch,True,4.19
11100,도봉구,서울특별시,31030,의정부시,경기도,border_touch,True,8.093
11100,도봉구,서울특별시,31260,양주시,경기도,border_touch,True,15.727
11110,노원구,서울특별시,11100,도봉구,서울특별시,border_touch,True,4.19
11110,노원구,서울특별시,11090,강북구,서울특별시,border_touch,True,5.722
11110,노원구,서울특별시,11070,중랑구,서울특별시,border_touch,True,6.268
11110,노원구,서울특별시,11080,성북구,서울특별시,border_touch,True,7.262
11110,노원구,서울특별시,31120,구리시,경기도,border_touch,True,7.717
11110,노원구,서울특별시,31030,의정부시,경기도,border_touch,True,9.303
11110,노원구,서울특별시,31130,남양주시,경기도,border_touch,True,14.913
11120,은평구,서울특별시,11130,서대문구,서울특별시,border_touch,True,4.717
11120,은평구,서울특별시,11010,종로구,서울특별시,border_touch,True,5.194
11120,은평구,서울특별시,31101,고양시 덕양구,경기도,border_touch,True,5.892
11120,은평구,서울특별시,11140,마포구,서울특별시,border_touch,True,6.848
11130,서대문구,서울특별시,11140,마포구,서울특별시,border_touch,True,3.406
11130,서대문구,서울특별시,11010,종로구,서울특별시,border_touch,True,3.876
11130,서대문구,서울특별시,11120,은평구,서울특별시,border_touch,True,4.717
11130,서대문구,서울특별시,11020,중구,서울특별시,border_touch,True,5.389
11140,마포구,서울특별시,11130,서대문구,서울특별시,border_touch,True,3.406
11140,마포구,서울특별시,11190,영등포구,서울특별시,border_touch,True,4.109
11140,마포구,서울특별시,11120,은평구,서울특별시,border_touch,True,6.848
11140,마포구,서울특별시,11030,용산구,서울특별시,border_touch,True,7.048
11140,마포구,서울특별시,11160,강서구,서울특별시,border_touch,True,7.55
11140,마포구,서울특별시,11020,중구,서울특별시,border_touch,True,7.742
11140,마포구,서울특별시,31101,고양시 덕양구,경기도,border_touch,True,11.02
11150,양천구,서울특별시,11170,구로구,서울특별시,border_touch,True,3.367
11150,양천구,서울특별시,11190,영등포구,서울특별시,border_touch,True,4.851
11150,양천구,서울특별시,11160,강서구,서울특별시,border_touch,True,4.966
11150,양천구,서울특별시,31053,부천시 오정구,경기도,border_touch,True,5.483
11160,강서구,서울특별시,31053,부천시 오정구,경기도,border_touch,True,4.544
11160,강서구,서울특별시,11150,양천구,서울특별시,border_touch,True,4.966
11160,강서구,서울특별시,11140,마포구,서울특별시,border_touch,True,7.55
11160,강서구,서울특별시,23070,계양구,인천광역시,border_touch,True,7.795
11160,강서구,서울특별시,11190,영등포구,서울특별시,border_touch,True,8.844
11160,강서구,서울특별시,31101,고양시 덕양구,경기도,border_touch,True,11.592
11160,강서구,서울특별시,31230,김포시,경기도,border_touch,True,21.87
11170,구로구,서울특별시,11150,양천구,서울특별시,border_touch,True,3.367
11170,구로구,서울특별시,11180,금천구,서울특별시,border_touch,True,5.439
11170,구로구,서울특별시,31060,광명시,경기도,border_touch,True,5.514
11170,구로구,서울특별시,11190,영등포구,서울특별시,border_touch,True,5.679
11170,구로구,서울특별시,31052,부천시 소사구,경기도,border_touch,True,5.689
11170,구로구,서울특별시,31053,부천시 오정구,경기도,border_touch,True,6.669
11170,구로구,서울특별시,31051,부천시 원미구,경기도,border_touch,True,6.862
11170,구로구,서울특별시,11210,관악구,서울특별시,border_touch,True,8.422
11170,구로구,서울특별시,11200,동작구,서울특별시,buffer_intersects,False,8.443
11180,금천구,서울특별시,31060,광명시,경기도,border_touch,True,3.624
11180,금천구,서울특별시,11210,관악구,서울특별시,border_touch,True,4.008
11180,금천구,서울특별시,11170,구로구,서울특별시,border_touch,True,5.439
11180,금천구,서울특별시,31041,안양시 만안구,경기도,border_touch,True,6.332
11190,영등포구,서울특별시,11140,마포구,서울특별시,border_touch,True,4.109
11190,영등포구,서울특별시,11200,동작구,서울특별시,border_touch,True,4.494
11190,영등포구,서울특별시,11150,양천구,서울특별시,border_touch,True,4.851
11190,영등포구,서울특별시,11170,구로구,서울특별시,border_touch,True,5.679
11190,영등포구,서울특별시,11030,용산구,서울특별시,border_touch,True,6.243
11190,영등포구,서울특별시,11210,관악구,서울특별시,border_touch,True,6.84
11190,영등포구,서울특별시,11160,강서구,서울특별시,border_touch,True,8.844
11200,동작구,서울특별시,11210,관악구,서울특별시,border_touch,True,3.539
11200,동작구,서울특별시,11030,용산구,서울특별시,border_touch,True,4.383
11200,동작구,서울특별시,11190,영등포구,서울특별시,border_touch,True,4.494
11200,동작구,서울특별시,11220,서초구,서울특별시,border_touch,True,7.587
11200,동작구,서울특별시,11170,구로구,서울특별시,buffer_intersects,False,8.443
11210,관악구,서울특별시,11200,동작구,서울특별시,border_touch,True,3.539
11210,관악구,서울특별시,11180,금천구,서울특별시,border_touch,True,4.008
11210,관악구,서울특별시,31110,과천시,경기도,border_touch,True,6.291
11210,관악구,서울특별시,11190,영등포구,서울특별시,border_touch,True,6.84
11210,관악구,서울특별시,31042,안양시 동안구,경기도,border_touch,True,7.486
11210,관악구,서울특별시,11220,서초구,서울특별시,border_touch,True,7.625
11210,관악구,서울특별시,31041,안양시 만안구,경기도,border_touch,True,7.635
11210,관악구,서울특별시,11170,구로구,서울특별시,border_touch,True,8.422
11220,서초구,서울특별시,11230,강남구,서울특별시,border_touch,True,3.82
11220,서초구,서울특별시,31110,과천시,경기도,border_touch,True,5.054
11220,서초구,서울특별시,11200,동작구,서울특별시,border_touch,True,7.587
11220,서초구,서울특별시,11210,관악구,서울특별시,border_touch,True,7.625
11220,서초구,서울특별시,31021,성남시 수정구,경기도,border_touch,True,7.709
11220,서초구,서울특별시,11030,용산구,서울특별시,border_touch,True,7.88
11230,강남구,서울특별시,11220,서초구,서울특별시,border_touch,True,3.82
11230,강남구,서울특별시,11240,송파구,서울특별시,border_touch,True,4.73
11230,강남구,서울특별시,11050,광진구,서울특별시,border_touch,True,5.907
11230,강남구,서울특별시,11040,성동구,서울특별시,border_touch,True,6.336
11230,강남구,서울특별시,31021,성남시 수정구,경기도,border_touch,True,7.725
11230,강남구,서울특별시,11030,용산구,서울특별시,border_touch,True,8.29
11240,송파구,서울특별시,11230,강남구,서울특별시,border_touch,True,4.73
11240,송파구,서울특별시,11050,광진구,서울특별시,border_touch,True,5.255
11240,송파구,서울특별시,11250,강동구,서울특별시,border_touch,True,5.709
11240,송파구,서울특별시,31021,성남시 수정구,경기도,border_touch,True,7.866
11240,송파구,서울특별시,31180,하남시,경기도,border_touch,True,8.235
11250,강동구,서울특별시,11050,광진구,서울특별시,border_touch,True,5.428
11250,강동구,서울특별시,31120,구리시,경기도,border_touch,True,5.585
11250,강동구,서울특별시,11240,송파구,서울특별시,border_touch,True,5.709
11250,강동구,서울특별시,31180,하남시,경기도,border_touch,True,6.042
21010,중구,부산광역시,21020,서구,부산광역시,border_touch,True,1.6
21010,중구,부산광역시,21030,동구,부산광역시,border_touch,True,2.789
21020,서구,부산광역시,21010,중구,부산광역시,border_touch,True,1.6
21020,서구,부산광역시,21030,동구,부산광역시,border_touch,True,3.932
21020,서구,부산광역시,21100,사하구,부산광역시,border_touch,True,4.466
21020,서구,부산광역시,21150,사상구,부산광역시,border_touch,True,6.664
21020,서구,부산광역시,21050,부산진구,부산광역시,border_touch,True,7.403
21030,동구,부산광역시,21010,중구,부산광역시,border_touch,True,2.789
21030,동구,부산광역시,21020,서구,부산광역시,border_touch,True,3.932
21030,동구,부산광역시,21050,부산진구,부산광역시,border_touch,True,4.114
21030,동구,부산광역시,21070,남구,부산광역시,border_touch,True,4.527
21050,부산진구,부산광역시,21130,연제구,부산광역시,border_touch,True,4.103
21050,부산진구,부산광역시,21030,동구,부산광역시,border_touch,True,4.114
21050,부산진구,부산광역시,21150,사상구,부산광역시,border_touch,True,5.204
21050,부산진구,부산광역시,21060,동래구,부산광역시,border_touch,True,5.607
21050,부산진구,부산광역시,21070,남구,부산광역시,border_touch,True,6.441
21050,부산진구,부산광역시,21080,북구,부산광역시,border_touch,True,7.319
21050,부산진구,부산광역시,21020,서구,부산광역시,border_touch,True,7.403
21060,동래구,부산광역시,21130,연제구,부산광역시,border_touch,True,2.665
21060,동래구,부산광역시,21050,부산진구,부산광역시,border_touch,True,5.607
21060,동래구,부산광역시,21080,북구,부산광역시,border_touch,True,5.681
21060,동래구,부산광역시,21140,수영구,부산광역시,border_touch,True,5.787
21060,동래구,부산광역시,21110,금정구,부산광역시,border_touch,True,5.951
21060,동래구,부산광역시,21090,해운대구,부산광역시,border_touch,True,6.925
21070,남구,부산광역시,21140,수영구,부산광역시,border_touch,True,4.267
21070,남구,부산광역시,21030,동구,부산광역시,border_touch,True,4.527
21070,남구,부산광역시,21130,연제구,부산광역시,border_touch,True,6.408
21070,남구,부산광역시,21050,부산진구,부산광역시,border_touch,True,6.441
21080,북구,부산광역시,21060,동래구,부산광역시,border_touch,True,5.681
21080,북구,부산광역시,21110,금정구,부산광역시,border_touch,True,7.012
21080,북구,부산광역시,21050,부산진구,부산광역시,border_touch,True,7.319
21080,북구,부산광역시,21150,사상구,부산광역시,border_touch,True,8.587
21080,북구,부산광역시,21120,강서구,부산광역시,border_touch,True,15.861
21080,북구,부산광역시,38070,김해시,경상남도,border_touch,True,16.901
21080,북구,부산광역시,38100,양산시,경상남도,border_touch,True,19.214
21090,해운대구,부산광역시,21140,수영구,부산광역시,border_touch,True,5.269
21090,해운대구,부산광역시,21060,동래구,부산광역시,border_touch,True,6.925
21090,해운대구,부산광역시,21110,금정구,부산광역시,border_touch,True,9.187
21090,해운대구,부산광역시,21510,기장군,부산광역시,border_touch,True,12.34
21100,사하구,부산광역시,21020,서구,부산광역시,border_touch,True,4.466
21100,사하구,부산광역시,21150,사상구,부산광역시,border_touch,True,8.133
21100,사하구,부산광역시,21120,강서구,부산광역시,border_touch,True,9.157
21110,금정구,부산광역시,21060,동래구,부산광역시,border_touch,True,5.951
21110,금정구,부산광역시,21080,북구,부산광역시,border_touch,True,7.012
21110,금정구,부산광역시,21090,해운대구,부산광역시,border_touch,True,9.187
21110,금정구,부산광역시,21510,기장군,부산광역시,border_touch,True,10.863
21110,금정구,부산광역시,38100,양산시,경상남도,border_touch,True,16.514
21120,강서구,부산광역시,21150,사상구,부산광역시,border_touch,True,9.033
21120,강서구,부산광역시,21100,사하구,부산광역시,border_touch,True,9.157
21120,강서구,부산광역시,38115,창원시 진해구,경상남도,border_touch,True,14.079
21120,강서구,부산광역시,38070,김해시,경상남도,border_touch,True,15.617
21120,강서구,부산광역시,21080,북구,부산광역시,border_touch,True,15.861
21130,연제구,부산광역시,21060,동래구,부산광역시,border_touch,True,2.665
21130,연제구,부산광역시,21140,수영구,부산광역시,border_touch,True,3.491
21130,연제구,부산광역시,21050,부산진구,부산광역시,border_touch,True,4.103
21130,연제구,부산광역시,21070,남구,부산광역시,border_touch,True,6.408
21140,수영구,부산광역시,21130,연제구,부산광역시,border_touch,True,3.491
21140,수영구,부산광역시,21070,남구,부산광역시,border_touch,True,4.267
21140,수영구,부산광역시,21090,해운대구,부산광역시,border_touch,True,5.269
21140,수영구,부산광역시,21060,동래구,부산광역시,border_touch,True,5.787
21150,사상구,부산광역시,21050,부산진구,부산광역시,border_touch,True,5.204
21150,사상구,부산광역시,21020,서구,부산광역시,border_touch,True,6.664
21150,사상구,부산광역시,21100,사하구,부산광역시,border_touch,True,8.133
21150,사상구,부산광역시,21080,북구,부산광역시,border_touch,True,8.587
21150,사상구,부산광역시,21120,강서구,부산광역시,border_touch,True,9.033
21510,기장군,부산광역시,21110,금정구,부산광역시,border_touch,True,10.863
21510,기장군,부산광역시,21090,해운대구,부산광역시,border_touch,True,12.34
21510,기장군,부산광역시,38100,양산시,경상남도,border_touch,True,18.571
21510,기장군,부산광역시,26510,울주군,울산광역시,border_touch,True,27.552
22010,중구,대구광역시,22040,남구,대구광역시,border_touch,True,3.562
22010,중구,대구광역시,22030,서구,대구광역시,border_touch,True,4.077
22010,중구,대구광역시,22050,북구,대구광역시,border_touch,True,7.066
22010,중구,대구광역시,22060,수성구,대구광역시,border_touch,True,7.108
22010,중구,대구광역시,22070,달서구,대구광역시,border_touch,True,7.25
22010,중구,대구광역시,22020,동구,대구광역시,border_touch,True,11.22
22020,동구,대구광역시,22050,북구,대구광역시,border_touch,True,9.789
22020,동구,대구광역시,22010,중구,대구광역시,border_touch,True,11.22
22020,동구,대구광역시,22060,수성구,대구광역시,border_touch,True,11.383
22020,동구,대구광역시,37100,경산시,경상북도,border_touch,True,15.755
22020,동구,대구광역시,37590,칠곡군,경상북도,border_touch,True,22.031
22020,동구,대구광역시,37070,영천시,경상북도,border_touch,True,24.869
22020,동구,대구광역시,22520,군위군,대구광역시,border_touch,True,26.357
22030,서구,대구광역시,22010,중구,대구광역시,border_touch,True,4.077
22030,서구,대구광역시,22070,달서구,대구광역시,border_touch,True,5.583
22030,서구,대구광역시,22050,북구,대구광역시,border_touch,True,6.46
22030,서구,대구광역시,22510,달성군,대구광역시,border_touch,True,13.631
22040,남구,대구광역시,22010,중구,대구광역시,border_touch,True,3.562
22040,남구,대구광역시,22070,달서구,대구광역시,border_touch,True,5.157
22040,남구,대구광역시,22060,수성구,대구광역시,border_touch,True,6.858
22040,남구,대구광역시,22510,달성군,대구광역시,border_touch,True,11.491
22050,북구,대구광역시,22030,서구,대구광역시,border_touch,True,6.46
22050,북구,대구광역시,22010,중구,대구광역시,border_touch,True,7.066
22050,북구,대구광역시,22020,동구,대구광역시,border_touch,True,9.789
22050,북구,대구광역시,37590,칠곡군,경상북도,border_touch,True,14.129
22050,북구,대구광역시,22510,달성군,대구광역시,border_touch,True,20.085
22060,수성구,대구광역시,22040,남구,대구광역시,border_touch,True,6.858
22060,수성구,대구광역시,22010,중구,대구광역시,border_touch,True,7.108
22060,수성구,대구광역시,22020,동구,대구광역시,border_touch,True,11.383
22060,수성구,대구광역시,37100,경산시,경상북도,border_touch,True,13.354
22060,수성구,대구광역시,22510,달성군,대구광역시,border_touch,True,16.87
22070,달서구,대구광역시,22040,남구,대구광역시,border_touch,True,5.157
22070,달서구,대구광역시,22030,서구,대구광역시,border_touch,True,5.583
22070,달서구,대구광역시,22010,중구,대구광역시,border_touch,True,7.25
22070,달서구,대구광역시,22510,달성군,대구광역시,border_touch,True,8.048
22070,달서구,대구광역시,37570,고령군,경상북도,border_touch,True,22.454
22510,달성군,대구광역시,22070,달서구,대구광역시,border_touch,True,8.048
22510,달성군,대구광역시,22040,남구,대구광역시,border_touch,True,11.491
22510,달성군,대구광역시,22030,서구,대구광역시,border_touch,True,13.631
22510,달성군,대구광역시,22060,수성구,대구광역시,border_touch,True,16.87
22510,달성군,대구광역시,37570,고령군,경상북도,border_touch,True,17.498
22510,달성군,대구광역시,22050,북구,대구광역시,border_touch,True,20.085
22510,달성군,대구광역시,37560,청도군,경상북도,border_touch,True,27.788
22510,달성군,대구광역시,38530,창녕군,경상남도,border_touch,True,27.873
22510,달성군,대구광역시,37590,칠곡군,경상북도,border_touch,True,28.575
22510,달성군,대구광역시,37580,성주군,경상북도,border_touch,True,28.995
22510,달성군,대구광역시,37100,경산시,경상북도,border_touch,True,29.275
22520,군위군,대구광역시,37520,의성군,경상북도,border_touch,True,21.499
22520,군위군,대구광역시,37590,칠곡군,경상북도,border_touch,True,23.947
22520,군위군,대구광역시,22020,동구,대구광역시,border_touch,True,26.357
22520,군위군,대구광역시,37050,구미시,경상북도,border_touch,True,26.639
22520,군위군,대구광역시,37070,영천시,경상북도,border_touch,True,31.555
22520,군위군,대구광역시,37530,청송군,경상북도,border_touch,True,42.203
23010,중구,인천광역시,23020,동구,인천광역시,border_touch,True,13.806
23010,중구,인천광역시,23090,미추홀구,인천광역시,border_touch,True,16.087
23020,동구,인천광역시,23090,미추홀구,인천광역시,border_touch,True,4.067
23020,동구,인천광역시,23080,서구,인천광역시,border_touch,True,8.544
23020,동구,인천광역시,23010,중구,인천광역시,border_touch,True,13.806
23040,연수구,인천광역시,23090,미추홀구,인천광역시,border_touch,True,6.918
23040,연수구,인천광역시,23050,남동구,인천광역시,border_touch,True,8.144
23050,남동구,인천광역시,23090,미추홀구,인천광역시,border_touch,True,5.981
23050,남동구,인천광역시,31150,시흥시,경기도,border_touch,True,7.092
23050,남동구,인천광역시,23060,부평구,인천광역시,border_touch,True,7.307
23050,남동구,인천광역시,31052,부천시 소사구,경기도,border_touch,True,7.91
23050,남동구,인천광역시,23040,연수구,인천광역시,border_touch,True,8.144
23050,남동구,인천광역시,23080,서구,인천광역시,border_touch,True,15.734
23060,부평구,인천광역시,31051,부천시 원미구,경기도,border_touch,True,5.119
23060,부평구,인천광역시,23070,계양구,인천광역시,border_touch,True,6.835
23060,부평구,인천광역시,31052,부천시 소사구,경기도,border_touch,True,7.102
23060,부평구,인천광역시,31053,부천시 오정구,경기도,border_touch,True,7.249
23060,부평구,인천광역시,23050,남동구,인천광역시,border_touch,True,7.307
23060,부평구,인천광역시,23080,서구,인천광역시,border_touch,True,9.299
23070,계양구,인천광역시,31053,부천시 오정구,경기도,border_touch,True,6.145
23070,계양구,인천광역시,23060,부평구,인천광역시,border_touch,True,6.835
23070,계양구,인천광역시,23080,서구,인천광역시,border_touch,True,7.326
23070,계양구,인천광역시,11160,강서구,서울특별시,border_touch,True,7.795
23070,계양구,인천광역시,31230,김포시,경기도,border_touch,True,16.738
23080,서구,인천광역시,23070,계양구,인천광역시,border_touch,True,7.326
23080,서구,인천광역시,23020,동구,인천광역시,border_touch,True,8.544
23080,서구,인천광역시,23060,부평구,인천광역시,border_touch,True,9.299
23080,서구,인천광역시,23090,미추홀구,인천광역시,border_touch,True,11.929
23080,서구,인천광역시,31230,김포시,경기도,border_touch,True,13.64
23080,서구,인천광역시,23050,남동구,인천광역시,border_touch,True,15.734
23090,미추홀구,인천광역시,23020,동구,인천광역시,border_touch,True,4.067
23090,미추홀구,인천광역시,23050,남동구,인천광역시,border_touch,True,5.981
23090,미추홀구,인천광역시,23040,연수구,인천광역시,border_touch,True,6.918
23090,미추홀구,인천광역시,23080,서구,인천광역시,border_touch,True,11.929
23090,미추홀구,인천광역시,23010,중구,인천광역시,border_touch,True,16.087
24010,동구,광주광역시,24040,북구,광주광역시,border_touch,True,8.69
24010,동구,광주광역시,24030,남구,광주광역시,border_touch,True,8.834
24010,동구,광주광역시,24020,서구,광주광역시,border_touch,True,9.226
24010,동구,광주광역시,36570,화순군,전라남도,border_touch,True,14.329
24020,서구,광주광역시,24030,남구,광주광역시,border_touch,True,4.65
24020,서구,광주광역시,24010,동구,광주광역시,border_touch,True,9.226
24020,서구,광주광역시,24040,북구,광주광역시,border_touch,True,9.334
24020,서구,광주광역시,24050,광산구,광주광역시,border_touch,True,9.483
24030,남구,광주광역시,24020,서구,광주광역시,border_touch,True,4.65
24030,남구,광주광역시,24010,동구,광주광역시,border_touch,True,8.834
24030,남구,광주광역시,24050,광산구,광주광역시,border_touch,True,12.308
24030,남구,광주광역시,36040,나주시,전라남도,border_touch,True,17.075
24030,남구,광주광역시,36570,화순군,전라남도,border_touch,True,18.717
24040,북구,광주광역시,24010,동구,광주광역시,border_touch,True,8.69
24040,북구,광주광역시,24020,서구,광주광역시,border_touch,True,9.334
24040,북구,광주광역시,36510,담양군,전라남도,border_touch,True,12.613
24040,북구,광주광역시,24050,광산구,광주광역시,border_touch,True,16.025
24040,북구,광주광역시,36650,장성군,전라남도,border_touch,True,20.794
24040,북구,광주광역시,36570,화순군,전라남도,border_touch,True,22.759
24050,광산구,광주광역시,24020,서구,광주광역시,border_touch,True,9.483
24050,광산구,광주광역시,24030,남구,광주광역시,border_touch,True,12.308
24050,광산구,광주광역시,24040,북구,광주광역시,border_touch,True,16.025
24050,광산구,광주광역시,36650,장성군,전라남도,border_touch,True,18.304
