base_sigungu_code,base_sigungu_name,base_sido_name,neighbor_sigungu_code,neighbor_sigungu_name,neighbor_sido_name,adjacency_type,touches,centroid_distance_km
24050,광산구,광주광역시,36040,나주시,전라남도,border_touch,True,19.791
24050,광산구,광주광역시,36630,함평군,전라남도,border_touch,True,20.641
25010,동구,대전광역시,25020,중구,대전광역시,border_touch,True,7.471
25010,동구,대전광역시,25050,대덕구,대전광역시,border_touch,True,10.288
25010,동구,대전광역시,33530,옥천군,충청북도,border_touch,True,16.298
25010,동구,대전광역시,34510,금산군,충청남도,border_touch,True,22.73
25010,동구,대전광역시,33520,보은군,충청북도,border_touch,True,29.31
25010,동구,대전광역시,33041,청주시 상당구,충청북도,border_touch,True,31.336
25020,중구,대전광역시,25030,서구,대전광역시,border_touch,True,5.923
25020,중구,대전광역시,25010,동구,대전광역시,border_touch,True,7.471
25020,중구,대전광역시,25050,대덕구,대전광역시,border_touch,True,14.812
25020,중구,대전광역시,34510,금산군,충청남도,border_touch,True,18.936
25030,서구,대전광역시,25020,중구,대전광역시,border_touch,True,5.923
25030,서구,대전광역시,34070,계룡시,충청남도,border_touch,True,10.022
25030,서구,대전광역시,25040,유성구,대전광역시,border_touch,True,10.754
25030,서구,대전광역시,25050,대덕구,대전광역시,border_touch,True,16.938
25030,서구,대전광역시,34060,논산시,충청남도,border_touch,True,19.546
25030,서구,대전광역시,34510,금산군,충청남도,border_touch,True,21.526
25040,유성구,대전광역시,25050,대덕구,대전광역시,border_touch,True,10.364
25040,유성구,대전광역시,25030,서구,대전광역시,border_touch,True,10.754
25040,유성구,대전광역시,34070,계룡시,충청남도,border_touch,True,12.957
25040,유성구,대전광역시,33042,청주시 서원구,충청북도,border_touch,True,21.165
25040,유성구,대전광역시,29010,세종시,세종특별자치시,border_touch,True,21.462
25040,유성구,대전광역시,34020,공주시,충청남도,border_touch,True,25.799
25050,대덕구,대전광역시,25010,동구,대전광역시,border_touch,True,10.288
25050,대덕구,대전광역시,25040,유성구,대전광역시,border_touch,True,10.364
25050,대덕구,대전광역시,25020,중구,대전광역시,border_touch,True,14.812
25050,대덕구,대전광역시,33042,청주시 서원구,충청북도,border_touch,True,15.009
25050,대덕구,대전광역시,25030,서구,대전광역시,border_touch,True,16.938
25050,대덕구,대전광역시,33041,청주시 상당구,충청북도,border_touch,True,23.792
26010,중구,울산광역시,26020,남구,울산광역시,border_touch,True,6.545
26010,중구,울산광역시,26040,북구,울산광역시,border_touch,True,7.811
26010,중구,울산광역시,26510,울주군,울산광역시,border_touch,True,11.268
26020,남구,울산광역시,26010,중구,울산광역시,border_touch,True,6.545
26020,남구,울산광역시,26040,북구,울산광역시,border_touch,True,11.503
26020,남구,울산광역시,26510,울주군,울산광역시,border_touch,True,13.342
26030,동구,울산광역시,26040,북구,울산광역시,border_touch,True,10.295
26040,북구,울산광역시,26010,중구,울산광역시,border_touch,True,7.811
26040,북구,울산광역시,26030,동구,울산광역시,border_touch,True,10.295
26040,북구,울산광역시,26020,남구,울산광역시,border_touch,True,11.503
26040,북구,울산광역시,26510,울주군,울산광역시,border_touch,True,18.817
26040,북구,울산광역시,37020,경주시,경상북도,border_touch,True,27.32
26510,울주군,울산광역시,26010,중구,울산광역시,border_touch,True,11.268
26510,울주군,울산광역시,26020,남구,울산광역시,border_touch,True,13.342
26510,울주군,울산광역시,26040,북구,울산광역시,border_touch,True,18.817
26510,울주군,울산광역시,38100,양산시,경상남도,border_touch,True,20.803
26510,울주군,울산광역시,21510,기장군,부산광역시,border_touch,True,27.552
26510,울주군,울산광역시,37020,경주시,경상북도,border_touch,True,31.435
26510,울주군,울산광역시,38080,밀양시,경상남도,border_touch,True,36.494
26510,울주군,울산광역시,37560,청도군,경상북도,border_touch,True,38.987
29010,세종시,세종특별자치시,33043,청주시 흥덕구,충청북도,border_touch,True,13.757
29010,세종시,세종특별자치시,33042,청주시 서원구,충청북도,border_touch,True,16.152
29010,세종시,세종특별자치시,34020,공주시,충청남도,border_touch,True,18.722
29010,세종시,세종특별자치시,25040,유성구,대전광역시,border_touch,True,21.462
29010,세종시,세종특별자치시,34011,천안시 동남구,충청남도,border_touch,True,22.821
31011,수원시 장안구,경기도,31013,수원시 팔달구,경기도,border_touch,True,4.206
31011,수원시 장안구,경기도,31170,의왕시,경기도,border_touch,True,5.509
31011,수원시 장안구,경기도,31012,수원시 권선구,경기도,border_touch,True,6.29
31011,수원시 장안구,경기도,31014,수원시 영통구,경기도,border_touch,True,6.401
31011,수원시 장안구,경기도,31193,용인시 수지구,경기도,border_touch,True,6.411
31012,수원시 권선구,경기도,31013,수원시 팔달구,경기도,border_touch,True,3.741
31012,수원시 권선구,경기도,31011,수원시 장안구,경기도,border_touch,True,6.29
31012,수원시 권선구,경기도,31014,수원시 영통구,경기도,border_touch,True,7.011
31012,수원시 권선구,경기도,31170,의왕시,경기도,border_touch,True,11.334
31012,수원시 권선구,경기도,31091,안산시 상록구,경기도,border_touch,True,11.451
31012,수원시 권선구,경기도,31240,화성시,경기도,border_touch,True,14.853
31013,수원시 팔달구,경기도,31014,수원시 영통구,경기도,border_touch,True,3.599
31013,수원시 팔달구,경기도,31012,수원시 권선구,경기도,border_touch,True,3.741
31013,수원시 팔달구,경기도,31011,수원시 장안구,경기도,border_touch,True,4.206
31014,수원시 영통구,경기도,31013,수원시 팔달구,경기도,border_touch,True,3.599
31014,수원시 영통구,경기도,31192,용인시 기흥구,경기도,border_touch,True,5.791
31014,수원시 영통구,경기도,31011,수원시 장안구,경기도,border_touch,True,6.401
31014,수원시 영통구,경기도,31193,용인시 수지구,경기도,border_touch,True,6.613
31014,수원시 영통구,경기도,31012,수원시 권선구,경기도,border_touch,True,7.011
31014,수원시 영통구,경기도,31240,화성시,경기도,border_touch,True,21.244
31021,성남시 수정구,경기도,31022,성남시 중원구,경기도,border_touch,True,5.285
31021,성남시 수정구,경기도,31023,성남시 분당구,경기도,border_touch,True,6.207
31021,성남시 수정구,경기도,11220,서초구,서울특별시,border_touch,True,7.709
31021,성남시 수정구,경기도,11230,강남구,서울특별시,border_touch,True,7.725
31021,성남시 수정구,경기도,11240,송파구,서울특별시,border_touch,True,7.866
31021,성남시 수정구,경기도,31110,과천시,경기도,border_touch,True,8.983
31021,성남시 수정구,경기도,31170,의왕시,경기도,border_touch,True,12.972
31021,성남시 수정구,경기도,31180,하남시,경기도,border_touch,True,13.239
31022,성남시 중원구,경기도,31021,성남시 수정구,경기도,border_touch,True,5.285
31022,성남시 중원구,경기도,31023,성남시 분당구,경기도,border_touch,True,7.89
31022,성남시 중원구,경기도,31180,하남시,경기도,border_touch,True,10.591
31022,성남시 중원구,경기도,31250,광주시,경기도,border_touch,True,12.605
31023,성남시 분당구,경기도,31193,용인시 수지구,경기도,border_touch,True,5.936
31023,성남시 분당구,경기도,31021,성남시 수정구,경기도,border_touch,True,6.207
31023,성남시 분당구,경기도,31022,성남시 중원구,경기도,border_touch,True,7.89
31023,성남시 분당구,경기도,31170,의왕시,경기도,border_touch,True,10.478
31023,성남시 분당구,경기도,31250,광주시,경기도,border_touch,True,17.475
31030,의정부시,경기도,11100,도봉구,서울특별시,border_touch,True,8.093
31030,의정부시,경기도,11110,노원구,서울특별시,border_touch,True,9.303
31030,의정부시,경기도,31260,양주시,경기도,border_touch,True,9.988
31030,의정부시,경기도,31130,남양주시,경기도,border_touch,True,17.476
31030,의정부시,경기도,31270,포천시,경기도,border_touch,True,30.459
31041,안양시 만안구,경기도,31042,안양시 동안구,경기도,border_touch,True,3.92
31041,안양시 만안구,경기도,31060,광명시,경기도,border_touch,True,6.147
31041,안양시 만안구,경기도,11180,금천구,서울특별시,border_touch,True,6.332
31041,안양시 만안구,경기도,31160,군포시,경기도,border_touch,True,6.783
31041,안양시 만안구,경기도,11210,관악구,서울특별시,border_touch,True,7.635
31041,안양시 만안구,경기도,31091,안산시 상록구,경기도,border_touch,True,10.457
31041,안양시 만안구,경기도,31150,시흥시,경기도,border_touch,True,11.49
31042,안양시 동안구,경기도,31041,안양시 만안구,경기도,border_touch,True,3.92
31042,안양시 동안구,경기도,31170,의왕시,경기도,border_touch,True,5.191
31042,안양시 동안구,경기도,31110,과천시,경기도,border_touch,True,5.591
31042,안양시 동안구,경기도,31160,군포시,경기도,border_touch,True,7.009
31042,안양시 동안구,경기도,11210,관악구,서울특별시,border_touch,True,7.486
31051,부천시 원미구,경기도,31052,부천시 소사구,경기도,border_touch,True,3.176
31051,부천시 원미구,경기도,31053,부천시 오정구,경기도,border_touch,True,3.339
31051,부천시 원미구,경기도,23060,부평구,인천광역시,border_touch,True,5.119
31051,부천시 원미구,경기도,11170,구로구,서울특별시,border_touch,True,6.862
31052,부천시 소사구,경기도,31051,부천시 원미구,경기도,border_touch,True,3.176
31052,부천시 소사구,경기도,11170,구로구,서울특별시,border_touch,True,5.689
31052,부천시 소사구,경기도,31060,광명시,경기도,border_touch,True,6.856
31052,부천시 소사구,경기도,23060,부평구,인천광역시,border_touch,True,7.102
31052,부천시 소사구,경기도,23050,남동구,인천광역시,border_touch,True,7.91
31052,부천시 소사구,경기도,31150,시흥시,경기도,border_touch,True,9.93
31053,부천시 오정구,경기도,31051,부천시 원미구,경기도,border_touch,True,3.339
31053,부천시 오정구,경기도,11160,강서구,서울특별시,border_touch,True,4.544
31053,부천시 오정구,경기도,11150,양천구,서울특별시,border_touch,True,5.483
31053,부천시 오정구,경기도,23070,계양구,인천광역시,border_touch,True,6.145
31053,부천시 오정구,경기도,11170,구로구,서울특별시,border_touch,True,6.669
31053,부천시 오정구,경기도,23060,부평구,인천광역시,border_touch,True,7.249
31060,광명시,경기도,11180,금천구,서울특별시,border_touch,True,3.624
31060,광명시,경기도,11170,구로구,서울특별시,border_touch,True,5.514
31060,광명시,경기도,31041,안양시 만안구,경기도,border_touch,True,6.147
31060,광명시,경기도,31052,부천시 소사구,경기도,border_touch,True,6.856
31060,광명시,경기도,31150,시흥시,경기도,border_touch,True,9.723
31070,평택시,경기도,31140,오산시,경기도,border_touch,True,17.215
31070,평택시,경기도,34012,천안시 서북구,충청남도,border_touch,True,20.262
31070,평택시,경기도,31240,화성시,경기도,border_touch,True,20.992
31070,평택시,경기도,34040,아산시,충청남도,border_touch,True,23.098
31070,평택시,경기도,31220,안성시,경기도,border_touch,True,27.626
31070,평택시,경기도,31191,용인시 처인구,경기도,border_touch,True,31.114
31070,평택시,경기도,34080,당진시,충청남도,border_touch,True,32.742
31080,동두천시,경기도,31260,양주시,경기도,border_touch,True,13.743
31080,동두천시,경기도,31270,포천시,경기도,border_touch,True,16.261
31080,동두천시,경기도,31550,연천군,경기도,border_touch,True,20.583
31091,안산시 상록구,경기도,31160,군포시,경기도,border_touch,True,5.434
31091,안산시 상록구,경기도,31041,안양시 만안구,경기도,border_touch,True,10.457
31091,안산시 상록구,경기도,31150,시흥시,경기도,border_touch,True,10.972
31091,안산시 상록구,경기도,31012,수원시 권선구,경기도,border_touch,True,11.451
31091,안산시 상록구,경기도,31170,의왕시,경기도,border_touch,True,11.749
31091,안산시 상록구,경기도,31240,화성시,경기도,border_touch,True,16.235
31091,안산시 상록구,경기도,31092,안산시 단원구,경기도,border_touch,True,17.123
31092,안산시 단원구,경기도,31150,시흥시,경기도,border_touch,True,14.935
31092,안산시 단원구,경기도,31091,안산시 상록구,경기도,border_touch,True,17.123
31092,안산시 단원구,경기도,31240,화성시,경기도,buffer_intersects,False,19.509
31101,고양시 덕양구,경기도,11120,은평구,서울특별시,border_touch,True,5.892
31101,고양시 덕양구,경기도,31103,고양시 일산동구,경기도,border_touch,True,7.647
31101,고양시 덕양구,경기도,11140,마포구,서울특별시,border_touch,True,11.02
31101,고양시 덕양구,경기도,11010,종로구,서울특별시,border_touch,True,11.022
31101,고양시 덕양구,경기도,11160,강서구,서울특별시,border_touch,True,11.592
31101,고양시 덕양구,경기도,11090,강북구,서울특별시,border_touch,True,11.774
31101,고양시 덕양구,경기도,11080,성북구,서울특별시,border_touch,True,13.456
31101,고양시 덕양구,경기도,31260,양주시,경기도,border_touch,True,20.103
31101,고양시 덕양구,경기도,31230,김포시,경기도,border_touch,True,22.469
31101,고양시 덕양구,경기도,31200,파주시,경기도,border_touch,True,22.981
31103,고양시 일산동구,경기도,31104,고양시 일산서구,경기도,border_touch,True,6.129
31103,고양시 일산동구,경기도,31101,고양시 덕양구,경기도,border_touch,True,7.647
31103,고양시 일산동구,경기도,31230,김포시,경기도,border_touch,True,15.126
31103,고양시 일산동구,경기도,31200,파주시,경기도,border_touch,True,19.527
31104,고양시 일산서구,경기도,31103,고양시 일산동구,경기도,border_touch,True,6.129
31104,고양시 일산서구,경기도,31230,김포시,경기도,border_touch,True,8.998
31104,고양시 일산서구,경기도,31200,파주시,경기도,border_touch,True,20.724
31110,과천시,경기도,11220,서초구,서울특별시,border_touch,True,5.054
31110,과천시,경기도,31042,안양시 동안구,경기도,border_touch,True,5.591
31110,과천시,경기도,11210,관악구,서울특별시,border_touch,True,6.291
31110,과천시,경기도,31170,의왕시,경기도,border_touch,True,8.012
31110,과천시,경기도,31021,성남시 수정구,경기도,border_touch,True,8.983
31120,구리시,경기도,11070,중랑구,서울특별시,border_touch,True,3.387
31120,구리시,경기도,11250,강동구,서울특별시,border_touch,True,5.585
31120,구리시,경기도,11050,광진구,서울특별시,border_touch,True,7.072
31120,구리시,경기도,11110,노원구,서울특별시,border_touch,True,7.717
31120,구리시,경기도,31180,하남시,경기도,border_touch,True,10.741
31120,구리시,경기도,31130,남양주시,경기도,border_touch,True,12.158
31130,남양주시,경기도,31120,구리시,경기도,border_touch,True,12.158
31130,남양주시,경기도,11110,노원구,서울특별시,border_touch,True,14.913
31130,남양주시,경기도,31180,하남시,경기도,border_touch,True,15.854
31130,남양주시,경기도,31030,의정부시,경기도,border_touch,True,17.476
31130,남양주시,경기도,31570,가평군,경기도,border_touch,True,25.106
31130,남양주시,경기도,31250,광주시,경기도,border_touch,True,29.228
31130,남양주시,경기도,31580,양평군,경기도,border_touch,True,33.686
31130,남양주시,경기도,31270,포천시,경기도,border_touch,True,34.094
31140,오산시,경기도,31070,평택시,경기도,border_touch,True,17.215
31140,오산시,경기도,31240,화성시,경기도,border_touch,True,17.296
31150,시흥시,경기도,23050,남동구,인천광역시,border_touch,True,7.092
31150,시흥시,경기도,31060,광명시,경기도,border_touch,True,9.723
31150,시흥시,경기도,31052,부천시 소사구,경기도,border_touch,True,9.93
31150,시흥시,경기도,31091,안산시 상록구,경기도,border_touch,True,10.972
31150,시흥시,경기도,31041,안양시 만안구,경기도,border_touch,True,11.49
31150,시흥시,경기도,31092,안산시 단원구,경기도,border_touch,True,14.935
31160,군포시,경기도,31091,안산시 상록구,경기도,border_touch,True,5.434
31160,군포시,경기도,31170,의왕시,경기도,border_touch,True,6.422
31160,군포시,경기도,31041,안양시 만안구,경기도,border_touch,True,6.783
31160,군포시,경기도,31042,안양시 동안구,경기도,border_touch,True,7.009
31170,의왕시,경기도,31042,안양시 동안구,경기도,border_touch,True,5.191
31170,의왕시,경기도,31011,수원시 장안구,경기도,border_touch,True,5.509
31170,의왕시,경기도,31160,군포시,경기도,border_touch,True,6.422
31170,의왕시,경기도,31193,용인시 수지구,경기도,border_touch,True,7.938
31170,의왕시,경기도,31110,과천시,경기도,border_touch,True,8.012
31170,의왕시,경기도,31023,성남시 분당구,경기도,border_touch,True,10.478
31170,의왕시,경기도,31012,수원시 권선구,경기도,border_touch,True,11.334
31170,의왕시,경기도,31091,안산시 상록구,경기도,border_touch,True,11.749
31170,의왕시,경기도,31021,성남시 수정구,경기도,border_touch,True,12.972
31180,하남시,경기도,11250,강동구,서울특별시,border_touch,True,6.042
31180,하남시,경기도,11240,송파구,서울특별시,border_touch,True,8.235
31180,하남시,경기도,31022,성남시 중원구,경기도,border_touch,True,10.591
31180,하남시,경기도,31120,구리시,경기도,border_touch,True,10.741
31180,하남시,경기도,31021,성남시 수정구,경기도,border_touch,True,13.239
31180,하남시,경기도,31250,광주시,경기도,border_touch,True,15.727
31180,하남시,경기도,31130,남양주시,경기도,border_touch,True,15.854
31191,용인시 처인구,경기도,31192,용인시 기흥구,경기도,border_touch,True,13.667
31191,용인시 처인구,경기도,31220,안성시,경기도,border_touch,True,19.188
31191,용인시 처인구,경기도,31210,이천시,경기도,border_touch,True,20.251
31191,용인시 처인구,경기도,31193,용인시 수지구,경기도,border_touch,True,21.608
31191,용인시 처인구,경기도,31250,광주시,경기도,border_touch,True,22.57
31191,용인시 처인구,경기도,31070,평택시,경기도,border_touch,True,31.114
31191,용인시 처인구,경기도,31240,화성시,경기도,border_touch,True,35.367
31192,용인시 기흥구,경기도,31014,수원시 영통구,경기도,border_touch,True,5.791
31192,용인시 기흥구,경기도,31193,용인시 수지구,경기도,border_touch,True,8.55
31192,용인시 기흥구,경기도,31191,용인시 처인구,경기도,border_touch,True,13.667
31192,용인시 기흥구,경기도,31240,화성시,경기도,border_touch,True,25.859
31193,용인시 수지구,경기도,31023,성남시 분당구,경기도,border_touch,True,5.936
31193,용인시 수지구,경기도,31011,수원시 장안구,경기도,border_touch,True,6.411
31193,용인시 수지구,경기도,31014,수원시 영통구,경기도,border_touch,True,6.613
31193,용인시 수지구,경기도,31170,의왕시,경기도,border_touch,True,7.938
31193,용인시 수지구,경기도,31192,용인시 기흥구,경기도,border_touch,True,8.55
31193,용인시 수지구,경기도,31191,용인시 처인구,경기도,border_touch,True,21.608
31193,용인시 수지구,경기도,31250,광주시,경기도,border_touch,True,21.75
31200,파주시,경기도,31260,양주시,경기도,border_touch,True,17.651
31200,파주시,경기도,31103,고양시 일산동구,경기도,border_touch,True,19.527
31200,파주시,경기도,31104,고양시 일산서구,경기도,border_touch,True,20.724
31200,파주시,경기도,31101,고양시 덕양구,경기도,border_touch,True,22.981
31200,파주시,경기도,31230,김포시,경기도,border_touch,True,25.245
31200,파주시,경기도,31550,연천군,경기도,border_touch,True,32.75
31210,이천시,경기도,31280,여주시,경기도,border_touch,True,15.762
31210,이천시,경기도,31191,용인시 처인구,경기도,border_touch,True,20.251
31210,이천시,경기도,31220,안성시,경기도,border_touch,True,25.033
31210,이천시,경기도,31250,광주시,경기도,border_touch,True,26.719
31210,이천시,경기도,33570,음성군,충청북도,border_touch,True,28.485
31220,안성시,경기도,31191,용인시 처인구,경기도,border_touch,True,19.188
31220,안성시,경기도,34012,천안시 서북구,충청남도,border_touch,True,20.166
31220,안성시,경기도,33550,진천군,충청북도,border_touch,True,21.943
31220,안성시,경기도,31210,이천시,경기도,border_touch,True,25.033
31220,안성시,경기도,31070,평택시,경기도,border_touch,True,27.626
31220,안성시,경기도,33570,음성군,충청북도,border_touch,True,28.47
31230,김포시,경기도,31104,고양시 일산서구,경기도,border_touch,True,8.998
31230,김포시,경기도,23080,서구,인천광역시,border_touch,True,13.64
31230,김포시,경기도,31103,고양시 일산동구,경기도,border_touch,True,15.126
31230,김포시,경기도,23070,계양구,인천광역시,border_touch,True,16.738
31230,김포시,경기도,11160,강서구,서울특별시,border_touch,True,21.87
31230,김포시,경기도,31101,고양시 덕양구,경기도,border_touch,True,22.469
31230,김포시,경기도,31200,파주시,경기도,border_touch,True,25.245
31240,화성시,경기도,31012,수원시 권선구,경기도,border_touch,True,14.853
31240,화성시,경기도,31091,안산시 상록구,경기도,border_touch,True,16.235
31240,화성시,경기도,31140,오산시,경기도,border_touch,True,17.296
31240,화성시,경기도,31092,안산시 단원구,경기도,buffer_intersects,False,19.509
31240,화성시,경기도,31070,평택시,경기도,border_touch,True,20.992
31240,화성시,경기도,31014,수원시 영통구,경기도,border_touch,True,21.244
31240,화성시,경기도,31192,용인시 기흥구,경기도,border_touch,True,25.859
31240,화성시,경기도,31191,용인시 처인구,경기도,border_touch,True,35.367
31250,광주시,경기도,31022,성남시 중원구,경기도,border_touch,True,12.605
31250,광주시,경기도,31180,하남시,경기도,border_touch,True,15.727
31250,광주시,경기도,31023,성남시 분당구,경기도,border_touch,True,17.475
31250,광주시,경기도,31193,용인시 수지구,경기도,border_touch,True,21.75
31250,광주시,경기도,31191,용인시 처인구,경기도,border_touch,True,22.57
31250,광주시,경기도,31210,이천시,경기도,border_touch,True,26.719
31250,광주시,경기도,31580,양평군,경기도,border_touch,True,27.704
31250,광주시,경기도,31130,남양주시,경기도,border_touch,True,29.228
31250,광주시,경기도,31280,여주시,경기도,border_touch,True,30.012
31260,양주시,경기도,31030,의정부시,경기도,border_touch,True,9.988
31260,양주시,경기도,31080,동두천시,경기도,border_touch,True,13.743
31260,양주시,경기도,11100,도봉구,서울특별시,border_touch,True,15.727
31260,양주시,경기도,31200,파주시,경기도,border_touch,True,17.651
31260,양주시,경기도,11090,강북구,서울특별시,border_touch,True,18.35
31260,양주시,경기도,31101,고양시 덕양구,경기도,border_touch,True,20.103
31260,양주시,경기도,31270,포천시,경기도,border_touch,True,28.279
31260,양주시,경기도,31550,연천군,경기도,border_touch,True,32.058
31270,포천시,경기도,31080,동두천시,경기도,border_touch,True,16.261
31270,포천시,경기도,31570,가평군,경기도,border_touch,True,24.305
31270,포천시,경기도,31550,연천군,경기도,border_touch,True,24.384
31270,포천시,경기도,31260,양주시,경기도,border_touch,True,28.279
31270,포천시,경기도,31030,의정부시,경기도,border_touch,True,30.459
31270,포천시,경기도,32560,철원군,강원특별자치도,border_touch,True,33.606
31270,포천시,경기도,31130,남양주시,경기도,border_touch,True,34.094
31270,포천시,경기도,32570,화천군,강원특별자치도,border_touch,True,42.491
31280,여주시,경기도,31210,이천시,경기도,border_touch,True,15.762
31280,여주시,경기도,31580,양평군,경기도,border_touch,True,24.135
31280,여주시,경기도,32020,원주시,강원특별자치도,border_touch,True,27.815
31280,여주시,경기도,31250,광주시,경기도,border_touch,True,30.012
31280,여주시,경기도,33570,음성군,충청북도,border_touch,True,36.192
31280,여주시,경기도,33020,충주시,충청북도,border_touch,True,40.415
31550,연천군,경기도,31080,동두천시,경기도,border_touch,True,20.583
31550,연천군,경기도,31270,포천시,경기도,border_touch,True,24.384
31550,연천군,경기도,31260,양주시,경기도,border_touch,True,32.058
31550,연천군,경기도,31200,파주시,경기도,border_touch,True,32.75
31550,연천군,경기도,32560,철원군,강원특별자치도,border_touch,True,37.819
31570,가평군,경기도,31270,포천시,경기도,border_touch,True,24.305
31570,가평군,경기도,31130,남양주시,경기도,border_touch,True,25.106
31570,가평군,경기도,32010,춘천시,강원특별자치도,border_touch,True,26.685
31570,가평군,경기도,31580,양평군,경기도,border_touch,True,35.216
31570,가평군,경기도,32570,화천군,강원특별자치도,border_touch,True,41.065
31570,가평군,경기도,32510,홍천군,강원특별자치도,border_touch,True,55.554
31580,양평군,경기도,31280,여주시,경기도,border_touch,True,24.135
31580,양평군,경기도,31250,광주시,경기도,border_touch,True,27.704
31580,양평군,경기도,31130,남양주시,경기도,border_touch,True,33.686
31580,양평군,경기도,31570,가평군,경기도,border_touch,True,35.216
31580,양평군,경기도,32020,원주시,강원특별자치도,border_touch,True,38.764
31580,양평군,경기도,32520,횡성군,강원특별자치도,border_touch,True,44.01
31580,양평군,경기도,32510,홍천군,강원특별자치도,border_touch,True,50.417
32010,춘천시,강원특별자치도,31570,가평군,경기도,border_touch,True,26.685
32010,춘천시,강원특별자치도,32570,화천군,강원특별자치도,border_touch,True,28.001
32010,춘천시,강원특별자치도,32510,홍천군,강원특별자치도,border_touch,True,33.528
32010,춘천시,강원특별자치도,32580,양구군,강원특별자치도,border_touch,True,39.358
32010,춘천시,강원특별자치도,32590,인제군,강원특별자치도,border_touch,True,50.079
32020,원주시,강원특별자치도,32520,횡성군,강원특별자치도,border_touch,True,25.82
32020,원주시,강원특별자치도,31280,여주시,경기도,border_touch,True,27.815
32020,원주시,강원특별자치도,33020,충주시,충청북도,border_touch,True,32.646
32020,원주시,강원특별자치도,33030,제천시,충청북도,border_touch,True,33.333
32020,원주시,강원특별자치도,31580,양평군,경기도,border_touch,True,38.764
32020,원주시,강원특별자치도,32530,영월군,강원특별자치도,border_touch,True,51.947
32030,강릉시,강원특별자치도,32040,동해시,강원특별자치도,border_touch,True,29.873
32030,강릉시,강원특별자치도,32540,평창군,강원특별자치도,border_touch,True,35.214
